booking_id,order_id,customer_key,route_key,date_key,seat_class,order_status,price,ticket_count
42403,31425,8253,13,2025-01-02,business,cancelled,25007.66,1
42404,31426,3165,1,2024-12-20,economy,paid,28611.40,1
42405,31426,3165,3,2025-01-26,economy,paid,4638.07,1
42406,31427,8226,49,2026-06-24,business,paid,29846.85,1
42407,31428,7773,20,2024-07-24,economy,paid,4145.15,1
42408,31429,1986,6,2026-01-28,economy,paid,31596.75,1
42409,31430,4283,21,2026-07-08,business,paid,89002.88,1
42410,31431,6690,19,2025-03-16,economy,paid,4138.01,1
42411,31431,6690,51,2025-02-17,economy,paid,10742.72,1
42412,31432,7276,54,2025-11-30,business,paid,84835.75,1
42413,31433,9117,32,2025-07-20,economy,paid,11313.31,1
42414,31434,5203,10,2025-06-17,economy,paid,11496.41,1
42415,31435,6852,1,2025-05-31,economy,paid,30698.28,1
42416,31435,6852,14,2025-05-04,economy,paid,28431.17,1
42417,31435,6852,47,2025-04-22,economy,paid,2217.97,1
42418,31436,9133,13,2025-02-27,economy,created,10830.53,1
42419,31437,4975,16,2025-10-28,economy,created,34061.88,1
42420,31438,4348,16,2025-01-03,economy,paid,42876.35,1
42421,31439,9572,48,2025-07-17,business,paid,54308.86,1
42422,31440,5621,46,2025-07-10,economy,paid,32813.18,1
42423,31440,5621,2,2025-07-15,economy,paid,13045.82,1
42424,31441,5296,27,2026-07-10,economy,created,36409.48,1
42425,31442,3154,17,2025-01-18,business,paid,53765.25,1
42426,31442,3154,21,2025-01-13,economy,paid,44186.26,1
42427,31442,3154,6,2024-12-15,economy,paid,26421.86,1
42428,31443,453,36,2025-09-29,business,cancelled,100297.23,1
42429,31444,5554,56,2025-02-04,economy,paid,10110.10,1
42430,31445,2939,44,2025-09-18,economy,paid,44255.00,1
42431,31446,3228,12,2026-05-29,economy,cancelled,36965.97,1
42432,31447,6209,21,2024-11-17,economy,paid,48603.03,1
42433,31447,6209,41,2024-10-05,economy,paid,8265.38,1
42434,31448,5550,54,2025-09-30,economy,paid,42311.73,1
42435,31449,988,9,2025-04-03,economy,paid,13285.05,1
42436,31449,988,13,2025-04-09,economy,paid,11903.34,1
42437,31450,1041,53,2025-03-01,business,created,13294.26,1
42438,31451,4050,2,2024-09-12,economy,paid,14695.73,1
42439,31451,4050,41,2024-09-01,economy,paid,7455.74,1
42440,31452,8016,28,2026-01-11,economy,paid,6144.82,1
42441,31453,1259,47,2025-11-26,economy,paid,3064.55,1
42442,31453,1259,10,2025-10-12,business,paid,22972.65,1
42443,31454,3608,36,2025-08-09,economy,paid,48556.01,1
42444,31455,8268,28,2025-07-11,economy,paid,6622.29,1
42445,31455,8268,57,2025-07-23,economy,paid,4290.28,1
42446,31456,4575,18,2025-04-10,economy,paid,33385.46,1
42447,31457,5157,38,2026-07-27,economy,created,19286.01,1
42448,31457,5157,42,2026-06-15,economy,created,30466.87,1
42449,31458,864,46,2025-02-14,economy,created,26284.19,1
42450,31458,864,55,2025-01-17,economy,created,8099.70,1
42451,31459,6762,48,2025-01-01,economy,paid,19503.44,1
42452,31459,6762,49,2025-02-09,economy,paid,13740.25,1
42453,31460,3249,47,2025-05-13,economy,paid,2446.31,1
42454,31460,3249,55,2025-06-03,economy,paid,6588.66,1
42455,31461,4535,31,2025-05-11,economy,paid,37619.42,1
42456,31462,7621,58,2025-10-06,economy,paid,11218.16,1
42457,31463,2712,43,2026-04-20,economy,paid,32944.02,1
42458,31463,2712,42,2026-05-16,economy,paid,21602.42,1
42459,31464,793,48,2025-02-02,economy,cancelled,23691.50,1
42460,31465,2309,6,2026-03-09,economy,created,29533.37,1
42461,31465,2309,37,2026-03-03,economy,created,3927.06,1
42462,31466,1995,28,2025-03-30,business,paid,15461.16,1
42463,31466,1995,44,2025-02-23,economy,paid,34327.40,1
42464,31467,9959,57,2026-03-26,business,paid,11289.67,1
42465,31468,8782,50,2026-06-15,economy,paid,13710.84,1
42466,31469,7601,42,2025-08-09,economy,paid,28666.52,1
42467,31470,9248,53,2024-09-13,business,created,12015.48,1
42468,31471,8123,42,2025-12-27,economy,created,28875.59,1
42469,31472,4925,18,2025-03-24,business,created,117897.25,1
42470,31473,382,25,2026-07-31,economy,paid,29053.74,1
42471,31473,382,28,2026-07-07,business,paid,18678.75,1
42472,31473,382,46,2026-06-28,economy,paid,38371.54,1
42473,31474,6678,27,2024-12-23,business,paid,124521.01,1
42474,31475,3629,29,2024-10-26,business,paid,22179.26,1
42475,31476,1241,58,2025-08-02,economy,paid,11663.37,1
42476,31477,3935,20,2026-07-30,economy,paid,3096.96,1
42477,31478,7454,32,2024-10-06,economy,paid,9906.67,1
42478,31479,7075,15,2025-10-15,business,paid,10172.11,1
42479,31480,2373,47,2026-01-11,economy,paid,2569.10,1
42480,31481,2578,22,2026-01-16,economy,created,1705.87,1
42481,31481,2578,48,2025-11-29,business,created,50897.70,1
42482,31481,2578,19,2025-12-19,economy,created,3341.43,1
42483,31482,393,51,2026-06-12,economy,paid,10013.44,1
42484,31483,5113,31,2026-07-08,economy,paid,32924.71,1
42485,31484,9060,1,2026-07-21,economy,paid,23802.34,1
42486,31485,8681,10,2026-04-17,economy,paid,13028.43,1
42487,31486,7096,30,2024-08-09,economy,paid,3163.14,1
42488,31487,3006,40,2026-02-02,business,paid,87115.53,1
42489,31488,2843,40,2025-04-15,economy,paid,41218.84,1
42490,31488,2843,19,2025-06-02,economy,paid,3106.52,1
42491,31488,2843,4,2025-04-25,economy,paid,15385.74,1
42492,31489,9548,36,2026-06-26,economy,paid,40546.15,1
42493,31489,9548,31,2026-06-20,economy,paid,38067.89,1
42494,31490,6331,23,2024-11-06,economy,paid,37841.72,1
42495,31491,7435,30,2025-05-10,economy,paid,4163.02,1
42496,31492,4368,2,2025-01-27,economy,paid,15129.16,1
42497,31492,4368,50,2025-01-26,economy,paid,16855.54,1
42498,31493,4201,40,2024-09-06,economy,paid,48677.37,1
42499,31493,4201,60,2024-08-04,economy,paid,52785.99,1
42500,31494,9851,6,2024-12-16,economy,paid,31317.26,1
42501,31494,9851,25,2024-12-25,economy,paid,28011.23,1
42502,31495,9986,23,2026-02-07,economy,paid,45906.50,1
42503,31496,6465,26,2026-04-09,economy,paid,33217.91,1
42504,31497,828,42,2025-11-26,business,paid,70173.70,1
42505,31497,828,13,2026-01-15,economy,paid,10728.74,1
42506,31498,1705,53,2026-07-30,economy,cancelled,7041.06,1
42507,31499,1939,17,2025-08-24,business,paid,42430.44,1
42508,31500,5600,12,2025-09-12,economy,paid,23928.46,1
42509,31500,5600,26,2025-10-27,business,paid,100282.56,1
42510,31501,7177,42,2024-12-19,economy,cancelled,23345.65,1
42511,31502,3872,6,2025-08-09,economy,paid,22304.05,1
42512,31503,9577,27,2024-11-03,economy,created,44332.62,1
42513,31503,9577,58,2024-11-05,business,created,29024.34,1
42514,31504,5450,34,2026-02-09,economy,created,13535.81,1
42515,31505,499,22,2026-02-01,business,paid,4997.95,1
42516,31506,6381,32,2025-02-12,economy,paid,10302.03,1
42517,31506,6381,40,2025-01-25,business,paid,101156.08,1
42518,31506,6381,54,2025-01-22,business,paid,87728.00,1
42519,31507,316,40,2026-08-01,business,paid,126864.41,1
42520,31508,1477,47,2025-02-05,economy,paid,2310.99,1
42521,31508,1477,9,2025-03-16,economy,paid,9695.43,1
42522,31509,6540,2,2025-03-05,economy,created,12710.74,1
42523,31510,4198,47,2025-09-18,economy,created,2899.23,1
42524,31510,4198,3,2025-09-04,economy,created,6536.03,1
42525,31510,4198,9,2025-08-16,economy,created,11885.58,1
42526,31511,6721,5,2026-05-08,economy,cancelled,46230.58,1
42527,31512,9776,12,2024-10-11,economy,paid,33809.50,1
42528,31513,136,27,2025-02-22,economy,created,40173.28,1
42529,31514,7665,4,2024-12-25,business,created,38672.18,1
42530,31515,4484,28,2025-03-15,economy,paid,6865.00,1
42531,31516,9805,2,2024-09-22,economy,paid,12311.61,1
42532,31517,3850,48,2025-11-17,business,cancelled,74753.43,1
42533,31518,5319,55,2025-02-23,economy,paid,8083.58,1
42534,31519,3345,9,2026-07-11,economy,paid,11303.84,1
42535,31520,1416,45,2025-01-30,business,paid,93111.72,1
42536,31521,3598,60,2024-12-14,economy,paid,58073.93,1
42537,31522,8704,3,2026-04-10,business,paid,14540.83,1
42538,31523,9188,60,2025-02-22,economy,paid,38815.82,1
42539,31524,2556,10,2025-10-30,economy,created,9357.83,1
42540,31525,2180,18,2025-02-22,economy,created,34341.79,1
42541,31526,8971,43,2025-09-20,economy,paid,39848.60,1
42542,31526,8971,15,2025-09-05,business,paid,10142.13,1
42543,31526,8971,59,2025-09-29,economy,paid,45786.61,1
42544,31527,4670,36,2025-04-06,business,paid,116028.35,1
42545,31528,8841,33,2026-03-20,economy,paid,3972.92,1
42546,31529,4150,57,2024-12-29,economy,cancelled,3972.84,1
42547,31530,7818,11,2024-08-20,business,paid,25377.72,1
42548,31530,7818,26,2024-08-06,economy,paid,35391.80,1
42549,31531,6346,40,2026-01-17,economy,paid,46158.23,1
42550,31531,6346,55,2026-01-31,economy,paid,7888.62,1
42551,31532,3355,26,2024-09-17,business,paid,84301.63,1
42552,31532,3355,51,2024-09-11,business,paid,25741.14,1
42553,31533,8479,7,2026-06-29,economy,paid,14831.16,1
42554,31533,8479,22,2026-05-18,economy,paid,2231.70,1
42555,31534,3557,14,2025-10-22,business,paid,83603.27,1
42556,31535,3904,39,2026-05-02,economy,created,42493.35,1
42557,31536,7386,29,2024-09-21,economy,cancelled,9287.10,1
42558,31536,7386,15,2024-10-02,economy,cancelled,5678.68,1
42559,31537,7517,22,2025-09-04,economy,paid,2110.81,1
42560,31538,7271,24,2025-07-22,economy,paid,11180.72,1
42561,31539,7874,37,2025-04-15,economy,paid,4486.47,1
42562,31540,9693,7,2026-04-28,economy,paid,16173.37,1
42563,31541,3428,53,2025-03-21,business,cancelled,13580.67,1
42564,31542,2014,1,2025-08-10,economy,created,31417.34,1
42565,31543,885,26,2025-11-25,business,paid,105293.07,1
42566,31543,885,2,2025-12-05,economy,paid,14370.46,1
42567,31543,885,42,2026-01-15,economy,paid,22478.86,1
42568,31544,4867,58,2025-07-07,economy,paid,10197.11,1
42569,31544,4867,30,2025-07-16,economy,paid,3846.04,1
42570,31545,1866,7,2024-12-17,economy,paid,13785.27,1
42571,31546,2033,19,2026-02-06,economy,paid,4546.74,1
42572,31547,3063,4,2026-06-06,economy,created,13472.91,1
42573,31548,5210,45,2025-09-02,business,paid,125968.80,1
42574,31549,6059,43,2025-08-20,economy,created,33409.73,1
42575,31550,1104,17,2024-09-08,economy,paid,20195.11,1
42576,31550,1104,23,2024-09-26,economy,paid,46639.04,1
42577,31551,7177,32,2025-10-23,economy,paid,8329.79,1
42578,31552,526,23,2025-08-18,economy,paid,46697.25,1
42579,31552,526,35,2025-09-29,economy,paid,12638.00,1
42580,31553,2237,40,2026-04-14,economy,paid,35802.46,1
42581,31554,3426,12,2026-06-04,economy,paid,34744.47,1
42582,31555,6936,60,2025-09-26,economy,paid,51608.80,1
42583,31556,3030,38,2026-07-04,economy,created,14740.85,1
42584,31557,9421,41,2025-04-08,business,paid,27731.71,1
42585,31558,9182,55,2025-01-09,economy,paid,8397.84,1
42586,31559,7340,50,2025-12-10,economy,cancelled,17042.68,1
42587,31559,7340,23,2025-12-31,economy,cancelled,43243.09,1
42588,31560,1233,51,2025-07-09,economy,paid,13402.79,1
42589,31560,1233,21,2025-06-26,economy,paid,44039.00,1
42590,31560,1233,46,2025-06-26,economy,paid,37096.88,1
42591,31561,1917,14,2025-01-08,economy,paid,34298.24,1
42592,31562,1885,16,2025-05-14,economy,paid,34722.80,1
42593,31563,3731,26,2024-11-11,economy,paid,42984.07,1
42594,31564,6111,15,2026-01-21,economy,cancelled,5081.98,1
42595,31565,6210,4,2026-04-17,economy,paid,15468.98,1
42596,31566,878,44,2025-05-13,business,created,119815.37,1
42597,31566,878,50,2025-07-03,business,created,35527.50,1
42598,31567,4684,59,2025-06-20,economy,paid,39075.26,1
42599,31567,4684,25,2025-05-17,economy,paid,19236.62,1
42600,31568,4189,59,2025-09-21,economy,paid,39684.44,1
42601,31569,2836,9,2025-08-03,economy,paid,12292.59,1
42602,31570,6041,60,2024-11-29,economy,created,38747.22,1
42603,31571,805,53,2026-06-28,economy,paid,4906.33,1
42604,31572,5106,36,2025-07-05,economy,created,36468.40,1
42605,31572,5106,57,2025-06-30,economy,created,4549.04,1
42606,31573,2502,13,2024-08-31,economy,paid,12537.24,1
42607,31574,9559,29,2025-12-10,economy,paid,9919.23,1
42608,31575,4989,37,2026-07-28,economy,cancelled,4351.44,1
42609,31575,4989,9,2026-07-17,business,cancelled,34502.48,1
42610,31575,4989,28,2026-07-24,economy,cancelled,8779.44,1
42611,31576,2286,21,2025-12-18,economy,paid,37017.85,1
42612,31576,2286,29,2025-12-26,economy,paid,8047.04,1
42613,31577,1985,18,2025-10-23,economy,paid,42704.78,1
42614,31578,9716,58,2025-01-02,economy,paid,12543.21,1
42615,31579,8746,54,2025-12-15,economy,paid,31689.68,1
42616,31580,3654,2,2024-10-12,business,paid,34644.64,1
42617,31581,8001,37,2024-08-22,economy,paid,4786.90,1
42618,31582,2224,27,2026-06-22,economy,cancelled,35752.39,1
42619,31583,8287,55,2025-01-30,business,paid,16375.95,1
42620,31583,8287,52,2025-01-31,economy,paid,12819.67,1
42621,31584,8448,17,2025-08-07,economy,paid,18468.16,1
42622,31584,8448,21,2025-07-23,economy,paid,54972.05,1
42623,31585,3093,4,2024-12-28,economy,paid,15245.38,1
42624,31586,9751,30,2025-11-28,economy,paid,2846.46,1
42625,31587,3938,30,2024-12-14,economy,paid,3441.92,1
42626,31588,8150,33,2024-08-10,economy,paid,4558.63,1
42627,31589,7046,29,2026-09-03,economy,paid,9125.50,1
42628,31589,7046,6,2026-08-07,economy,paid,27150.88,1
42629,31590,4378,46,2024-09-28,business,created,61535.31,1
42630,31590,4378,55,2024-09-13,economy,created,9119.11,1
42631,31591,7967,34,2025-06-14,economy,created,10269.90,1
42632,31591,7967,48,2025-06-17,economy,created,20078.07,1
42633,31592,1916,30,2026-06-16,business,created,7209.58,1
42634,31593,3261,16,2026-06-19,economy,paid,45328.45,1
42635,31593,3261,16,2026-07-01,economy,paid,36416.54,1
42636,31594,4797,13,2025-07-13,economy,paid,9527.27,1
42637,31595,7676,7,2024-12-25,economy,paid,12648.01,1
42638,31596,8987,45,2024-11-07,economy,paid,42660.53,1
42639,31596,8987,44,2024-11-26,economy,paid,49709.90,1
42640,31597,8928,46,2025-03-08,economy,paid,24837.52,1
42641,31597,8928,50,2025-03-24,economy,paid,12895.51,1
42642,31597,8928,18,2025-03-28,business,paid,95706.50,1
42643,31598,3436,16,2026-06-19,economy,paid,35686.09,1
42644,31599,8362,43,2025-07-07,economy,paid,42025.69,1
42645,31600,724,45,2025-10-09,economy,cancelled,41110.04,1
42646,31601,2617,19,2026-06-01,business,created,7910.24,1
42647,31602,5123,1,2025-06-02,economy,paid,19683.72,1
42648,31603,5747,52,2026-06-25,business,paid,32938.82,1
42649,31604,6094,47,2026-09-10,economy,paid,2725.75,1
42650,31605,7262,5,2025-08-19,economy,cancelled,45436.78,1
42651,31606,6072,31,2025-08-01,economy,paid,43974.72,1
42652,31606,6072,37,2025-07-31,economy,paid,3792.12,1
42653,31607,4549,36,2025-01-29,economy,paid,30268.81,1
42654,31607,4549,38,2024-12-20,economy,paid,23248.20,1
42655,31608,8326,43,2025-12-18,economy,paid,40948.23,1
42656,31609,830,23,2025-01-24,economy,paid,34813.07,1
42657,31610,6960,8,2024-12-04,business,paid,51140.73,1
42658,31611,5378,59,2024-09-05,economy,paid,44408.22,1
42659,31612,7143,7,2025-11-23,economy,created,17093.69,1
42660,31613,5290,26,2024-12-01,economy,created,27526.83,1
42661,31613,5290,42,2024-11-27,economy,created,27210.65,1
42662,31614,3582,52,2025-03-05,economy,paid,13815.97,1
42663,31615,4270,37,2024-09-18,economy,cancelled,5138.49,1
42664,31615,4270,16,2024-08-31,economy,cancelled,43093.07,1
42665,31616,1370,25,2026-01-13,economy,paid,28051.05,1
42666,31617,7772,6,2025-04-20,economy,cancelled,25897.71,1
42667,31617,7772,6,2025-03-08,economy,cancelled,32038.27,1
42668,31618,5944,40,2025-11-06,economy,paid,36051.36,1
42669,31618,5944,27,2025-11-22,business,paid,93725.78,1
42670,31619,8536,21,2025-09-29,economy,created,50689.36,1
42671,31619,8536,57,2025-09-06,business,created,10523.05,1
42672,31620,7047,34,2025-11-02,business,paid,26841.67,1
42673,31621,3372,20,2024-12-30,economy,paid,3333.63,1
42674,31621,3372,51,2025-01-19,business,paid,37888.31,1
42675,31622,1000,21,2026-02-11,economy,paid,43152.39,1
42676,31623,8213,45,2024-09-18,economy,paid,48144.09,1
42677,31623,8213,48,2024-08-21,economy,paid,29173.98,1
42678,31624,1588,42,2026-07-01,economy,paid,24030.41,1
42679,31624,1588,20,2026-07-11,economy,paid,3200.11,1
42680,31625,9869,43,2025-08-27,business,cancelled,77349.08,1
42681,31626,5754,34,2026-01-27,economy,paid,9860.56,1
42682,31626,5754,44,2026-02-01,economy,paid,49653.82,1
42683,31627,6718,43,2026-03-19,economy,paid,28120.76,1
42684,31628,8125,38,2024-12-02,economy,paid,18025.56,1
42685,31629,8070,56,2025-01-02,economy,cancelled,9173.75,1
42686,31630,5757,18,2026-06-22,economy,paid,36185.35,1
42687,31630,5757,3,2026-06-20,economy,paid,6291.89,1
42688,31631,5154,17,2024-08-04,economy,paid,22428.48,1
42689,31632,7587,46,2026-01-18,economy,paid,27573.51,1
42690,31632,7587,51,2026-02-06,economy,paid,13226.26,1
42691,31633,4312,47,2026-02-25,economy,paid,2134.27,1
42692,31633,4312,41,2026-01-10,economy,paid,8525.14,1
42693,31634,5693,46,2025-09-29,economy,paid,36957.74,1
42694,31634,5693,26,2025-10-06,economy,paid,32822.24,1
42695,31635,2198,23,2025-10-05,economy,paid,52018.53,1
42696,31636,2314,51,2025-12-08,business,created,25463.32,1
42697,31637,7737,12,2025-07-14,business,paid,90503.11,1
42698,31638,9848,3,2024-08-19,economy,created,6668.63,1
42699,31639,3702,32,2026-07-11,business,paid,25549.94,1
42700,31640,1583,35,2025-01-14,economy,created,19383.80,1
42701,31641,4473,48,2025-01-12,economy,paid,30901.60,1
42702,31641,4473,48,2024-12-08,economy,paid,30333.55,1
42703,31641,4473,7,2025-01-24,economy,paid,13923.06,1
42704,31642,1117,56,2024-09-17,business,paid,24844.74,1
42705,31642,1117,30,2024-09-18,economy,paid,3881.55,1
42706,31642,1117,21,2024-08-19,business,paid,98281.30,1
42707,31643,8035,31,2026-01-02,economy,paid,31316.95,1
42708,31643,8035,41,2026-01-30,business,paid,20824.42,1
42709,31643,8035,59,2025-12-27,economy,paid,29918.92,1
42710,31644,2050,55,2025-06-26,business,paid,20621.98,1
42711,31645,9506,54,2024-10-23,economy,paid,48097.11,1
42712,31646,9720,18,2024-10-26,economy,paid,34074.02,1
42713,31647,4417,52,2024-10-25,economy,paid,13289.07,1
42714,31648,4801,53,2025-11-17,economy,paid,4889.66,1
42715,31648,4801,38,2025-11-01,economy,paid,17540.13,1
42716,31649,1804,39,2026-01-08,business,paid,148735.81,1
42717,31649,1804,57,2025-12-21,economy,paid,3602.11,1
42718,31650,5255,54,2026-07-21,economy,cancelled,37954.34,1
42719,31650,5255,37,2026-07-27,economy,cancelled,4737.07,1
42720,31651,7245,27,2025-07-13,economy,paid,36524.32,1
42721,31652,8956,41,2026-01-22,business,paid,27943.36,1
42722,31653,255,9,2024-10-09,economy,paid,13130.08,1
42723,31654,4113,16,2025-08-28,economy,paid,40886.49,1
42724,31655,3311,21,2025-07-10,economy,paid,44849.46,1
42725,31656,3356,22,2026-05-18,economy,paid,1613.48,1
42726,31657,6001,5,2025-04-08,economy,paid,41031.58,1
42727,31658,5846,15,2025-05-28,economy,paid,5829.39,1
42728,31659,3202,34,2024-09-20,economy,paid,14239.61,1
42729,31660,431,11,2025-07-26,business,paid,36532.78,1
42730,31661,4327,9,2025-06-30,economy,paid,11943.92,1
42731,31661,4327,53,2025-06-07,economy,paid,5969.63,1
42732,31662,9640,24,2025-12-26,economy,paid,14940.98,1
42733,31663,6001,49,2024-07-20,business,cancelled,22059.12,1
42734,31664,1482,16,2025-08-06,economy,paid,46969.95,1
42735,31664,1482,2,2025-07-17,economy,paid,11454.42,1
42736,31664,1482,56,2025-08-18,economy,paid,8095.71,1
42737,31665,3570,35,2024-10-06,economy,paid,17993.61,1
42738,31665,3570,31,2024-09-20,economy,paid,36452.85,1
42739,31666,8599,60,2024-11-22,economy,paid,38906.83,1
42740,31667,9555,53,2025-11-26,business,created,14710.21,1
42741,31668,7127,41,2025-04-27,business,paid,23240.16,1
42742,31669,484,18,2025-07-15,economy,paid,49258.48,1
42743,31669,484,57,2025-07-18,economy,paid,3845.76,1
42744,31669,484,49,2025-07-08,economy,paid,9804.95,1
42745,31670,2666,6,2025-01-24,economy,paid,24570.07,1
42746,31671,797,20,2026-08-08,economy,paid,3205.06,1
42747,31672,8073,56,2026-06-08,economy,paid,9918.06,1
42748,31673,5305,57,2024-08-20,business,paid,14389.18,1
42749,31673,5305,7,2024-10-08,economy,paid,11078.67,1
42750,31674,2459,45,2024-11-01,economy,paid,54674.29,1
42751,31674,2459,55,2024-10-19,business,paid,16351.42,1
42752,31675,2098,28,2024-08-17,business,paid,16464.78,1
42753,31676,5209,5,2025-06-03,business,paid,76094.98,1
42754,31677,8575,44,2026-01-16,business,paid,89401.64,1
42755,31678,8817,5,2026-03-12,economy,created,39813.70,1
42756,31678,8817,14,2026-01-24,economy,created,25453.79,1
42757,31679,9867,28,2025-04-08,economy,paid,5569.13,1
42758,31680,4442,15,2024-09-10,economy,created,4599.91,1
42759,31681,6464,24,2026-05-22,economy,cancelled,15947.13,1
42760,31681,6464,7,2026-05-26,economy,cancelled,14467.45,1
42761,31682,742,43,2025-07-02,economy,created,33725.58,1
42762,31683,4059,6,2025-07-14,business,cancelled,55564.09,1
42763,31684,3392,46,2025-07-04,economy,paid,37544.50,1
42764,31685,799,8,2025-08-13,economy,paid,20811.66,1
42765,31686,5123,6,2025-01-02,economy,created,31771.69,1
42766,31687,6998,4,2025-07-25,economy,paid,12925.25,1
42767,31688,1856,60,2026-02-25,economy,cancelled,41861.90,1
42768,31688,1856,1,2026-03-04,economy,cancelled,22035.43,1
42769,31689,382,26,2026-07-06,economy,paid,32750.37,1
42770,31690,2260,19,2024-07-28,economy,paid,3682.31,1
42771,31690,2260,36,2024-07-30,economy,paid,43648.96,1
42772,31691,8003,12,2024-08-21,economy,paid,26733.58,1
42773,31692,1100,54,2026-04-26,business,paid,113864.66,1
42774,31693,7615,39,2024-09-08,economy,created,38148.35,1
42775,31693,7615,20,2024-08-06,economy,created,3278.78,1
42776,31694,7430,29,2024-07-25,business,paid,19529.53,1
42777,31694,7430,42,2024-09-10,business,paid,61183.54,1
42778,31695,5272,18,2025-04-04,economy,paid,40620.90,1
42779,31696,4579,48,2024-11-23,economy,paid,22669.77,1
42780,31697,4799,47,2025-08-25,economy,paid,2918.10,1
42781,31698,3036,1,2025-10-22,economy,paid,25732.21,1
42782,31699,5146,37,2025-02-17,economy,paid,3701.46,1
42783,31699,5146,43,2025-02-07,economy,paid,33099.28,1
42784,31700,8181,44,2025-07-24,economy,paid,44774.25,1
42785,31701,9097,8,2025-02-16,economy,cancelled,16526.50,1
42786,31702,5705,25,2025-02-24,economy,created,20058.45,1
42787,31703,5035,42,2024-12-17,economy,paid,22836.65,1
42788,31703,5035,33,2025-01-09,business,paid,10123.65,1
42789,31704,4546,43,2024-09-18,business,paid,100655.03,1
42790,31704,4546,36,2024-09-05,economy,paid,34768.82,1
42791,31705,3830,56,2026-03-28,economy,paid,7508.02,1
42792,31706,8598,60,2025-12-23,economy,cancelled,43228.44,1
42793,31707,5496,37,2025-03-05,economy,paid,3886.42,1
42794,31707,5496,50,2025-02-09,business,paid,44666.78,1
42795,31708,9660,32,2025-08-09,economy,cancelled,8069.44,1
42796,31708,9660,44,2025-07-26,economy,cancelled,46420.76,1
42797,31708,9660,39,2025-08-07,economy,cancelled,46188.40,1
42798,31709,3316,5,2025-11-21,economy,paid,38088.59,1
42799,31710,965,56,2026-01-15,business,cancelled,19711.24,1
42800,31711,2588,12,2025-05-31,economy,paid,25220.22,1
42801,31712,2292,7,2026-07-31,business,paid,36125.53,1
42802,31713,2993,35,2024-10-06,economy,paid,14180.27,1
42803,31714,5956,11,2026-07-04,economy,paid,13118.54,1
42804,31715,2591,60,2024-09-12,economy,paid,58112.48,1
42805,31715,2591,34,2024-09-08,economy,paid,15244.13,1
42806,31716,9817,59,2026-03-21,business,created,78550.27,1
42807,31717,9490,30,2025-04-29,business,paid,8233.44,1
42808,31718,4815,11,2025-12-27,business,paid,33224.80,1
42809,31719,5395,29,2025-03-23,business,created,20190.12,1
42810,31720,2036,51,2026-08-01,economy,paid,14434.24,1
42811,31721,4753,30,2026-06-29,economy,created,2780.98,1
42812,31722,1607,44,2025-04-14,economy,created,40387.67,1
42813,31723,7311,36,2025-08-11,economy,paid,40482.76,1
42814,31723,7311,58,2025-08-08,business,paid,32838.14,1
42815,31724,203,6,2025-01-07,business,paid,72415.63,1
42816,31724,203,39,2024-12-16,business,paid,148311.76,1
42817,31725,4345,8,2025-06-27,economy,paid,16804.08,1
42818,31726,5583,4,2026-03-18,economy,paid,10838.39,1
42819,31727,9930,17,2026-07-24,economy,paid,17011.54,1
42820,31727,9930,45,2026-07-15,economy,paid,46823.73,1
42821,31728,1428,23,2026-03-30,economy,paid,34772.46,1
42822,31728,1428,10,2026-02-04,economy,paid,12124.07,1
42823,31729,6615,1,2026-01-16,economy,paid,28318.01,1
42824,31730,9556,38,2024-09-26,economy,paid,17059.34,1
42825,31731,1480,22,2024-09-10,business,paid,5291.52,1
42826,31731,1480,50,2024-10-15,business,paid,32006.22,1
42827,31732,1580,20,2024-07-23,economy,created,2791.64,1
42828,31732,1580,5,2024-09-07,economy,created,41824.24,1
42829,31733,6842,38,2025-03-20,business,created,46058.41,1
42830,31734,6710,32,2024-10-18,economy,paid,11375.31,1
42831,31735,8005,2,2024-09-05,economy,paid,15042.93,1
42832,31736,1238,3,2025-06-11,business,paid,11246.20,1
42833,31737,8109,54,2026-06-26,business,paid,81356.19,1
42834,31738,2557,5,2024-11-08,economy,cancelled,30937.01,1
42835,31739,2682,18,2025-12-17,economy,created,49781.32,1
42836,31739,2682,42,2025-12-06,economy,created,21863.52,1
42837,31740,6599,53,2026-08-28,economy,paid,4497.08,1
42838,31741,4159,24,2024-09-17,economy,paid,11176.31,1
42839,31742,45,32,2025-05-05,economy,created,9464.91,1
42840,31743,7431,13,2025-07-21,business,paid,23556.94,1
42841,31744,2078,56,2024-09-14,economy,paid,9431.00,1
42842,31745,5163,50,2025-09-08,economy,paid,15566.72,1
42843,31746,6771,56,2026-06-27,economy,paid,8611.57,1
42844,31747,8807,21,2025-05-26,economy,cancelled,47328.24,1
42845,31748,1024,60,2025-09-07,business,paid,119803.16,1
42846,31748,1024,40,2025-08-28,economy,paid,48825.16,1
42847,31749,8791,30,2024-10-18,economy,paid,4130.59,1
42848,31750,475,20,2026-05-20,economy,paid,3130.02,1
42849,31751,4068,51,2024-11-01,economy,paid,12681.56,1
42850,31752,751,7,2025-08-31,business,paid,33976.15,1
42851,31753,1222,29,2026-03-05,business,cancelled,24903.85,1
42852,31754,3453,6,2025-07-12,economy,paid,31128.42,1
42853,31754,3453,43,2025-06-13,economy,paid,31535.27,1
42854,31755,1876,17,2025-02-25,business,created,53118.69,1
42855,31756,3201,32,2025-12-07,economy,paid,8148.70,1
42856,31757,2027,41,2025-12-15,business,paid,24018.59,1
